instrument,trading_day,update_time_raw,turnover,volume,last_price,open_interest,upper_limit_price,lower_limit_price,local_timestamp_us,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ms_of_day,product,contract_yyyymm,grid_phase_ms,session,is_preopen,is_in_continuous_session,is_out_of_session,exchange_ts,local_ts_utc,phase_residual_ms,is_observed_snapshot,bid_levels_present,ask_levels_present,one_sided_book,partial_depth_book,row_integrity_ok,source_file_integrity,session_boundary,interval_volume,interval_turnover,delta_open_interest,interval_vwap
IF2406,20240104,093105700,257722800.0,254,3386.0,62663,3728.0,3050.4,1704331865725406,3385.6,3385.4,3385.2,3384.8,3384.2,3388.0,3388.8,3389.4,3390.0,3391.0,2,2,1,1,4,2,4,6,1,1,34265700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:05.700,2024-01-04 01:31:05.725406+00:00,0,True,5,5,False,False,True,PASS,False,5.0,5079000.0,-5.0,3386.0
IF2401,20240104,093106200,1378648620.0,1361,3379.0,98365,3719.6,3043.6,1704331866224633,3379.0,3378.8,3378.6,3378.4,3378.2,3379.2,3379.8,3380.0,3380.2,3380.6,1,3,3,4,1,2,1,2,2,1,34266200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:06.200,2024-01-04 01:31:06.224633+00:00,0,True,5,5,False,False,True,PASS,False,11.0,11151420.0,-5.0,3379.2181818181816
IF2402,20240104,093106200,68011800.0,67,3386.4,6515,3727.0,3049.4,1704331866224642,3385.4,3384.6,3384.4,3384.2,3384.0,3387.2,3387.4,3387.6,3388.0,3388.2,1,1,3,1,1,1,1,6,1,2,34266200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:06.200,2024-01-04 01:31:06.224642+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093106200,464703240.0,457,3392.6,100961,3734.4,3055.6,1704331866227505,3392.4,3392.2,3391.8,3391.6,3391.4,3392.6,3393.6,3393.8,3394.0,3394.2,3,5,1,1,3,2,6,4,7,9,34266200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:06.200,2024-01-04 01:31:06.227505+00:00,0,True,5,5,False,False,True,PASS,False,5.0,5089260.0,-4.0,3392.84
IF2406,20240104,093106200,259755300.0,256,3387.6,62665,3728.0,3050.4,1704331866227513,3386.0,3385.8,3385.6,3385.4,3385.2,3387.6,3387.8,3388.0,3388.8,3389.4,1,1,2,2,1,2,1,2,4,7,34266200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:06.200,2024-01-04 01:31:06.227513+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2032500.0,2.0,3387.5
IF2401,20240104,093106700,1388786040.0,1371,3379.0,98357,3719.6,3043.6,1704331866725566,3378.8,3378.6,3378.4,3378.0,3377.8,3379.0,3379.2,3379.8,3380.0,3380.2,3,3,4,3,26,14,2,1,2,2,34266700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:06.700,2024-01-04 01:31:06.725566+00:00,0,True,5,5,False,False,True,PASS,False,10.0,10137420.0,-8.0,3379.14
IF2402,20240104,093106700,68011800.0,67,3386.4,6515,3727.0,3049.4,1704331866725574,3385.8,3385.6,3384.6,3384.4,3384.2,3386.6,3386.8,3387.0,3387.4,3387.6,1,2,1,3,1,1,2,4,1,6,34266700,IF,202402,200,AM,False,True,False,2024-01-04 09:31:06.700,2024-01-04 01:31:06.725574+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093106700,467756580.0,460,3392.6,100958,3734.4,3055.6,1704331866725582,3392.6,3392.4,3392.2,3392.0,3391.8,3393.2,3393.6,3393.8,3394.0,3394.2,5,1,5,5,1,1,6,1,3,8,34266700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:06.700,2024-01-04 01:31:06.725582+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3053340.0,-3.0,3392.6
IF2406,20240104,093106700,261787860.0,258,3387.6,62667,3728.0,3050.4,1704331866725593,3385.8,3385.6,3385.4,3385.2,3384.8,3387.4,3387.6,3387.8,3388.0,3388.8,1,2,2,1,1,1,2,1,2,4,34266700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:06.700,2024-01-04 01:31:06.725593+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2032560.0,2.0,3387.6
IF2401,20240104,093107200,1413114300.0,1395,3379.0,98342,3719.6,3043.6,1704331867227398,3378.4,3378.0,3377.8,3377.6,3377.4,3378.8,3379.0,3379.2,3379.8,3380.0,4,3,26,5,2,6,20,2,1,2,34267200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:07.200,2024-01-04 01:31:07.227398+00:00,0,True,5,5,False,False,True,PASS,False,24.0,24328260.0,-15.0,3378.925
IF2402,20240104,093107200,69027540.0,68,3385.8,6515,3727.0,3049.4,1704331867227406,3384.6,3384.4,3384.2,3384.0,3383.8,3386.2,3386.4,3386.8,3387.0,3387.4,1,3,1,1,1,1,1,2,4,1,34267200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:07.200,2024-01-04 01:31:07.227406+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015740.0,0.0,3385.8
IF2403,20240104,093107200,471827640.0,464,3392.4,100955,3734.4,3055.6,1704331867227414,3392.2,3392.0,3391.8,3391.6,3391.4,3392.6,3393.2,3393.6,3394.0,3394.2,5,5,1,1,1,1,1,6,2,8,34267200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:07.200,2024-01-04 01:31:07.227414+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4071060.0,-3.0,3392.55
IF2406,20240104,093107200,263820300.0,260,3387.4,62668,3728.0,3050.4,1704331867227422,3385.8,3385.6,3385.4,3385.2,3384.8,3387.4,3387.6,3387.8,3388.0,3388.8,1,2,2,1,1,4,1,1,2,2,34267200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:07.200,2024-01-04 01:31:07.227422+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2032440.0,1.0,3387.4
IF2401,20240104,093107700,1425276480.0,1407,3378.6,98337,3719.6,3043.6,1704331867727121,3378.0,3377.8,3377.6,3377.4,3377.2,3378.8,3379.0,3379.2,3379.8,3380.0,2,26,5,2,2,6,20,2,1,2,34267700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:07.700,2024-01-04 01:31:07.727121+00:00,0,True,5,5,False,False,True,PASS,False,12.0,12162180.0,-5.0,3378.383333333333
IF2402,20240104,093107700,69027540.0,68,3385.8,6515,3727.0,3049.4,1704331867727129,3384.6,3384.4,3384.2,3384.0,3383.8,3386.0,3386.2,3386.8,3387.0,3387.4,1,3,1,1,1,1,1,2,3,1,34267700,IF,202402,200,AM,False,True,False,2024-01-04 09:31:07.700,2024-01-04 01:31:07.727129+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093107700,477933780.0,470,3392.4,100953,3734.4,3055.6,1704331867727137,3392.2,3392.0,3391.6,3391.4,3391.2,3392.6,3392.8,3393.0,3393.2,3393.4,1,5,1,1,1,5,1,3,3,1,34267700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:07.700,2024-01-04 01:31:07.727137+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6106140.0,-2.0,3392.3
IF2406,20240104,093107700,265852740.0,262,3387.4,62669,3728.0,3050.4,1704331867727144,3385.6,3385.4,3385.2,3384.8,3384.2,3387.0,3387.2,3387.4,3387.6,3388.0,2,2,1,1,4,1,1,4,1,2,34267700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:07.700,2024-01-04 01:31:07.727144+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2032440.0,1.0,3387.4
IF2401,20240104,093108200,1437438900.0,1419,3378.6,98327,3719.6,3043.6,1704331868224756,3378.8,3378.0,3377.8,3377.6,3377.4,3379.0,3379.2,3379.8,3380.0,3380.2,3,3,26,5,2,20,2,1,2,2,34268200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:08.200,2024-01-04 01:31:08.224756+00:00,0,True,5,5,False,False,True,PASS,False,12.0,12162420.0,-10.0,3378.45
IF2402,20240104,093108200,69027540.0,68,3385.8,6515,3727.0,3049.4,1704331868224764,3384.4,3384.2,3383.8,3383.6,3383.2,3385.8,3386.0,3386.2,3386.8,3387.0,3,1,1,1,4,3,1,1,2,2,34268200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:08.200,2024-01-04 01:31:08.224764+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093108200,478951440.0,471,3392.2,100952,3734.4,3055.6,1704331868224772,3392.0,3391.4,3391.2,3390.6,3389.4,3392.2,3392.6,3392.8,3393.0,3393.2,5,1,1,2,1,2,1,1,3,3,34268200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:08.200,2024-01-04 01:31:08.224772+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017660.0,-1.0,3392.2
IF2406,20240104,093108200,266868420.0,263,3385.6,62668,3728.0,3050.4,1704331868224780,3385.4,3385.2,3384.8,3384.2,3383.4,3386.4,3386.8,3387.0,3387.4,3387.6,2,1,1,4,1,1,5,1,5,1,34268200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:08.200,2024-01-04 01:31:08.224780+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015680.0,-1.0,3385.6
IF2401,20240104,093108700,1440479760.0,1422,3378.8,98325,3719.6,3043.6,1704331868727462,3378.0,3377.8,3377.4,3377.2,3377.0,3378.6,3378.8,3379.0,3379.2,3379.8,1,26,2,2,3,1,3,23,1,1,34268700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:08.700,2024-01-04 01:31:08.727462+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3040860.0,-2.0,3378.733333333333
IF2402,20240104,093108700,69027540.0,68,3385.8,6515,3727.0,3049.4,1704331868727470,3384.4,3384.2,3383.8,3383.6,3383.2,3385.8,3386.2,3386.8,3387.0,3387.4,4,1,1,1,4,3,1,2,2,1,34268700,IF,202402,200,AM,False,True,False,2024-01-04 09:31:08.700,2024-01-04 01:31:08.727470+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093108700,482004540.0,474,3392.6,100949,3734.4,3055.6,1704331868727477,3392.6,3392.0,3391.4,3391.2,3390.6,3393.0,3393.2,3393.4,3394.0,3394.2,2,5,1,1,2,3,4,1,2,7,34268700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:08.700,2024-01-04 01:31:08.727477+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3053100.0,-3.0,3392.3333333333335
IF2406,20240104,093108700,268900260.0,265,3386.4,62668,3728.0,3050.4,1704331868727485,3385.6,3385.4,3385.2,3384.8,3384.2,3386.8,3387.2,3387.4,3387.6,3388.0,1,2,1,1,4,5,1,3,1,2,34268700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:08.700,2024-01-04 01:31:08.727485+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2031840.0,0.0,3386.4
IF2401,20240104,093109200,1445547420.0,1427,3378.8,98324,3719.6,3043.6,1704331869229216,3378.2,3378.0,3377.8,3377.4,3377.2,3379.0,3379.2,3379.8,3380.0,3380.2,3,2,26,2,2,23,1,1,3,2,34269200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:09.200,2024-01-04 01:31:09.229216+00:00,0,True,5,5,False,False,True,PASS,False,5.0,5067660.0,-1.0,3378.44
IF2402,20240104,093109200,69027540.0,68,3385.8,6515,3727.0,3049.4,1704331869229224,3384.8,3384.4,3384.2,3383.8,3383.6,3385.8,3386.2,3386.8,3387.0,3387.4,1,4,1,1,1,3,1,2,2,1,34269200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:09.200,2024-01-04 01:31:09.229224+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093109200,485057820.0,477,3392.4,100948,3734.4,3055.6,1704331869229232,3392.0,3391.4,3391.2,3390.6,3389.4,3392.2,3392.4,3392.6,3392.8,3393.0,5,1,1,2,1,2,1,2,2,3,34269200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:09.200,2024-01-04 01:31:09.229232+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3053280.0,-1.0,3392.5333333333333
IF2406,20240104,093109200,268900260.0,265,3386.4,62668,3728.0,3050.4,1704331869229240,3386.0,3385.4,3385.2,3384.8,3384.2,3386.2,3386.6,3386.8,3387.0,3387.6,1,2,1,1,4,1,1,4,1,2,34269200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:09.200,2024-01-04 01:31:09.229240+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093109700,1452642420.0,1434,3378.8,98319,3719.6,3043.6,1704331869726760,3378.2,3378.0,3377.8,3377.4,3377.2,3379.0,3379.2,3379.8,3380.0,3380.2,1,4,26,2,2,24,1,1,3,2,34269700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:09.700,2024-01-04 01:31:09.726760+00:00,0,True,5,5,False,False,True,PASS,False,7.0,7095000.0,-5.0,3378.5714285714284
IF2402,20240104,093109700,69027540.0,68,3385.8,6515,3727.0,3049.4,1704331869726769,3385.0,3384.8,3384.4,3384.2,3383.8,3385.8,3386.2,3386.8,3387.0,3387.4,2,1,4,1,1,3,1,2,2,1,34269700,IF,202402,200,AM,False,True,False,2024-01-04 09:31:09.700,2024-01-04 01:31:09.726769+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093109700,487093140.0,479,3392.2,100947,3734.4,3055.6,1704331869726776,3392.0,3391.4,3391.2,3391.0,3390.6,3392.6,3392.8,3393.0,3393.2,3393.4,5,1,1,1,2,1,2,4,2,1,34269700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:09.700,2024-01-04 01:31:09.726776+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2035320.0,-1.0,3392.2
IF2406,20240104,093109700,269916120.0,266,3386.2,62668,3728.0,3050.4,1704331869726784,3386.2,3385.4,3385.2,3384.8,3384.2,3386.6,3386.8,3387.0,3387.4,3387.6,1,2,1,1,4,2,3,1,2,2,34269700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:09.700,2024-01-04 01:31:09.726784+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015860.0,0.0,3386.2
IF2401,20240104,093110200,1455683220.0,1437,3379.0,98319,3719.6,3043.6,1704331870227088,3378.6,3378.4,3378.0,3377.8,3377.4,3379.0,3379.2,3379.8,3380.0,3380.2,2,1,4,26,2,25,1,1,3,2,34270200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:10.200,2024-01-04 01:31:10.227088+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3040800.0,0.0,3378.6666666666665
IF2402,20240104,093110200,70043040.0,69,3385.0,6514,3727.0,3049.4,1704331870227096,3385.0,3384.8,3384.4,3384.2,3383.8,3385.8,3386.2,3386.8,3387.0,3387.4,1,1,4,1,1,2,1,2,2,1,34270200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:10.200,2024-01-04 01:31:10.227096+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015500.0,-1.0,3385.0
IF2403,20240104,093110200,487093140.0,479,3392.2,100947,3734.4,3055.6,1704331870227104,3392.0,3391.4,3391.2,3391.0,3390.6,3392.8,3393.0,3393.2,3393.4,3394.0,5,1,1,1,2,2,2,2,1,2,34270200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:10.200,2024-01-04 01:31:10.227104+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093110200,272963940.0,269,3386.6,62668,3728.0,3050.4,1704331870227112,3385.4,3385.2,3384.8,3384.2,3382.8,3386.8,3387.0,3387.4,3387.6,3388.0,2,1,1,4,5,2,1,2,2,2,34270200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:10.200,2024-01-04 01:31:10.227112+00:00,0,True,5,5,False,False,True,PASS,False,3.0,3047820.0,0.0,3386.4666666666667
IF2401,20240104,093110700,1459737720.0,1441,3379.0,98318,3719.6,3043.6,1704331870727071,3378.6,3378.0,3377.8,3377.4,3377.2,3379.0,3379.2,3379.8,3380.0,3380.2,5,2,26,2,2,25,1,1,4,2,34270700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:10.700,2024-01-04 01:31:10.727071+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4054500.0,-1.0,3378.75
IF2406,20240104,093110700,273979980.0,270,3386.8,62668,3728.0,3050.4,1704331870727079,3385.6,3385.4,3385.2,3384.8,3384.2,3386.8,3387.4,3387.6,3388.0,3388.8,1,2,1,1,4,1,2,2,2,2,34270700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:10.700,2024-01-04 01:31:10.727079+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1016040.0,0.0,3386.8
IF2401,20240104,093111200,1494202200.0,1475,3379.0,98308,3719.6,3043.6,1704331871229390,3379.0,3377.8,3377.4,3377.2,3377.0,3379.2,3379.6,3379.8,3380.0,3380.2,3,26,2,2,3,1,1,2,4,2,34271200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:11.200,2024-01-04 01:31:11.229390+00:00,0,True,5,5,False,False,True,PASS,False,34.0,34464480.0,-10.0,3378.8705882352942
IF2403,20240104,093111200,488110740.0,480,3392.0,100947,3734.4,3055.6,1704331871229398,3392.2,3392.0,3391.4,3391.2,3391.0,3392.8,3393.0,3393.2,3393.4,3394.0,5,4,1,1,1,2,2,2,1,2,34271200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:11.200,2024-01-04 01:31:11.229398+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017600.0,0.0,3392.0
IF2406,20240104,093111200,274996020.0,271,3386.8,62668,3728.0,3050.4,1704331871229406,3386.8,3385.6,3385.4,3385.2,3384.8,3387.4,3387.6,3388.0,3388.8,3389.4,2,1,2,1,1,2,1,2,2,6,34271200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:11.200,2024-01-04 01:31:11.229406+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1016040.0,0.0,3386.8
IF2401,20240104,093111700,1500284460.0,1481,3379.2,98307,3719.6,3043.6,1704331871727225,3379.0,3378.8,3378.0,3377.8,3377.4,3379.4,3379.6,3379.8,3380.0,3380.2,13,3,1,26,2,1,1,2,4,2,34271700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:11.700,2024-01-04 01:31:11.727225+00:00,0,True,5,5,False,False,True,PASS,False,6.0,6082260.0,-1.0,3379.0333333333333
IF2402,20240104,093111700,71058780.0,70,3385.8,6513,3727.0,3049.4,1704331871727233,3385.0,3384.8,3384.4,3384.2,3383.8,3386.2,3386.8,3387.0,3387.4,3387.6,1,1,4,1,1,1,2,2,1,1,34271700,IF,202402,200,AM,False,True,False,2024-01-04 09:31:11.700,2024-01-04 01:31:11.727233+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1015740.0,-1.0,3385.8
IF2403,20240104,093111700,488110740.0,480,3392.0,100947,3734.4,3055.6,1704331871727241,3392.2,3392.0,3391.4,3391.2,3391.0,3392.6,3393.0,3393.2,3393.4,3394.0,6,6,2,1,1,1,1,2,1,2,34271700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:11.700,2024-01-04 01:31:11.727241+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2406,20240104,093111700,277028100.0,273,3386.8,62668,3728.0,3050.4,1704331871727249,3386.0,3385.6,3385.4,3385.2,3384.8,3387.4,3388.0,3388.8,3389.4,3390.0,1,1,2,1,1,1,2,2,6,1,34271700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:11.700,2024-01-04 01:31:11.727249+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2032080.0,0.0,3386.8
IF2401,20240104,093112200,1504339920.0,1485,3379.6,98305,3719.6,3043.6,1704331872228933,3379.4,3379.2,3379.0,3378.8,3378.6,3379.8,3380.0,3380.2,3380.6,3380.8,20,2,14,3,1,2,4,2,1,2,34272200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:12.200,2024-01-04 01:31:12.228933+00:00,0,True,5,5,False,False,True,PASS,False,4.0,4055460.0,-2.0,3379.55
IF2402,20240104,093112200,71058780.0,70,3385.8,6513,3727.0,3049.4,1704331872228941,3385.2,3385.0,3384.8,3384.4,3384.2,3386.8,3387.0,3387.4,3387.6,3388.4,1,1,1,4,1,2,2,1,1,1,34272200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:12.200,2024-01-04 01:31:12.228941+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2403,20240104,093112200,490146420.0,482,3393.0,100945,3734.4,3055.6,1704331872228949,3392.6,3392.4,3392.2,3392.0,3391.4,3393.2,3394.0,3394.2,3394.4,3394.8,1,1,5,6,2,1,3,7,3,1,34272200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:12.200,2024-01-04 01:31:12.228949+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2035680.0,-2.0,3392.8
IF2406,20240104,093112200,277028100.0,273,3386.8,62668,3728.0,3050.4,1704331872228957,3386.2,3386.0,3385.4,3385.2,3384.8,3387.0,3387.2,3388.0,3388.4,3388.8,7,1,2,1,1,1,1,2,1,2,34272200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:12.200,2024-01-04 01:31:12.228957+00:00,0,True,5,5,False,False,True,PASS,False,0.0,0.0,0.0,
IF2401,20240104,093112700,1514479860.0,1495,3379.8,98300,3719.6,3043.6,1704331872727781,3379.8,3379.6,3379.4,3379.2,3379.0,3380.6,3380.8,3381.0,3381.2,3381.4,1,1,30,1,6,1,2,7,2,1,34272700,IF,202401,200,AM,False,True,False,2024-01-04 09:31:12.700,2024-01-04 01:31:12.727781+00:00,0,True,5,5,False,False,True,PASS,False,10.0,10139940.0,-5.0,3379.98
IF2402,20240104,093112700,72074820.0,71,3386.8,6512,3727.0,3049.4,1704331872727789,3385.8,3385.4,3385.2,3385.0,3384.8,3387.0,3387.4,3387.6,3388.4,3389.0,1,3,1,1,1,2,1,1,1,1,34272700,IF,202402,200,AM,False,True,False,2024-01-04 09:31:12.700,2024-01-04 01:31:12.727789+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1016040.0,-1.0,3386.8
IF2403,20240104,093112700,491164380.0,483,3393.2,100944,3734.4,3055.6,1704331872727797,3393.4,3392.8,3392.6,3392.4,3392.2,3394.0,3394.2,3394.4,3394.8,3395.2,3,3,3,1,5,1,3,3,1,2,34272700,IF,202403,200,AM,False,True,False,2024-01-04 09:31:12.700,2024-01-04 01:31:12.727797+00:00,0,True,5,5,False,False,True,PASS,False,1.0,1017960.0,-1.0,3393.2
IF2406,20240104,093112700,279060360.0,275,3387.2,62667,3728.0,3050.4,1704331872727805,3387.0,3386.8,3386.2,3386.0,3385.4,3388.0,3388.4,3388.8,3389.4,3390.0,3,2,7,1,2,2,1,2,6,1,34272700,IF,202406,200,AM,False,True,False,2024-01-04 09:31:12.700,2024-01-04 01:31:12.727805+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2032260.0,-1.0,3387.1
IF2401,20240104,093113200,1522592280.0,1503,3380.8,98297,3719.6,3043.6,1704331873230304,3379.8,3379.6,3379.4,3379.2,3379.0,3380.8,3381.0,3381.2,3381.4,3381.6,11,3,22,2,9,1,7,2,1,12,34273200,IF,202401,200,AM,False,True,False,2024-01-04 09:31:13.200,2024-01-04 01:31:13.230304+00:00,0,True,5,5,False,False,True,PASS,False,8.0,8112420.0,-3.0,3380.175
IF2402,20240104,093113200,74107020.0,73,3387.0,6510,3727.0,3049.4,1704331873230312,3386.0,3385.8,3385.4,3385.2,3385.0,3388.4,3389.0,3389.8,3390.0,3394.0,4,1,2,1,1,1,1,5,3,4,34273200,IF,202402,200,AM,False,True,False,2024-01-04 09:31:13.200,2024-01-04 01:31:13.230312+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2032200.0,-2.0,3387.0
IF2403,20240104,093113200,493200900.0,485,3394.4,100943,3734.4,3055.6,1704331873230320,3393.4,3393.2,3393.0,3392.8,3392.6,3394.8,3395.2,3395.6,3396.0,3398.0,3,2,1,3,1,1,1,1,2,3,34273200,IF,202403,200,AM,False,True,False,2024-01-04 09:31:13.200,2024-01-04 01:31:13.230320+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2036520.0,-1.0,3394.2
IF2406,20240104,093113200,281093160.0,277,3388.0,62667,3728.0,3050.4,1704331873230327,3387.4,3387.2,3387.0,3386.8,3386.2,3388.8,3389.2,3389.4,3390.0,3391.0,2,2,4,2,6,2,1,6,1,1,34273200,IF,202406,200,AM,False,True,False,2024-01-04 09:31:13.200,2024-01-04 01:31:13.230327+00:00,0,True,5,5,False,False,True,PASS,False,2.0,2032800.0,0.0,3388.0
